Store No.,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Fax,Open Hours,URL,Provider,Updated Date,Country,Status,Direction URL,Stock Ticker,Photo Reference,Allergy Region
26453,Labcorp Cambridge,38.569849,-76.06499,"503 Byrn St 2nd Fl, Cambridge, MD, 21613",503 Byrn St 2nd Fl,Cambridge,MD,21613,Dorchester,410-228-7663,410-228-2307,Monday-Friday 6:30a-2:00p | sat 7:00a-11:00a drug screens Monday-Friday 9:00a-1:30p | sat 7:00a-10:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/503+Byrn+St+2nd+Fl,+Cambridge,+MD,+21613,+USA/",LH:NYSE,ATtYBwJLQraFI9B_TVCJVEB-ksA9KxMXo5mf3R5IIHiRB9yU16PCmQ9qTNmnUMT2a9jPnbg-YsjnLIiCbvoS9gWDCDGd8KClH_e7HRLkPniNWOw8ldyjmh7ARAA89hsRiydGwUBgu0jMEnJKDh2E_5D3R7wnGez44onCR88K9rvr6YY6Ydu0,2
28862,Labcorp Catskill,42.231054,-73.876812,"146 Jefferson Heights, Catskill, NY, 12414",146 Jefferson Heights,Catskill,NY,12414,Greene,518-943-3234,518-943-3525,Monday-Friday 6:30a-11:30a 12:30p-3:00p | drug screens Monday-Friday 6:30a-10:30a 12:30-2:00p | saturday open 7:00a-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/146+Jefferson+Heights,+Catskill,+NY,+12414,+USA/",LH:NYSE,ATtYBwKr9kspz8Vdd-46oANMQJk6uJfMLeM4hDlIgPbVWCA4Ce7xaOLZYuAXK_DAoGuL5W_Luxm8mo4o6cX-6_Ed7jDILHAwEOE0TtMBpK2OTc1uYttKpPxm16YVKz_WGw6lUm2LNh_Obj-nLAEuqsRsYrlSX6Z9bXgS_rrhrCqHHA1aSNm6,1
31677,Labcorp Chesapeake,36.78906,-76.228853,"840 Greenbrier Circle Ste 100, Chesapeake, VA, 23320",840 Greenbrier Circle Ste 100,Chesapeake,VA,23320,Chesapeake city,757-547-4892,757-574-3285,mon-fri 7:00am-5:00pm sat 8:00am-12:00p | drug scr Monday-Friday 9:00am-4:00pm drug scr sat 9:00am-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/840+Greenbrier+Circle+Ste+100,+Chesapeake,+VA,+23320,+USA/",LH:NYSE,ATtYBwI5fjNnwP9Xmnh1Y9pbnPN1MT-2j6kNBil8rAKfOTHoLmIaW91QEoiHyQ5iFQ_mypCZLeDdG4B4Y9XTJXUltxEAuS6r82pBmTc4_fusPx1N-hn593JDsSzBGDsTHJvDMPLWDrYPm8LpSvNoa01xLfbxAS6KcfTAAG3_bORr7fRuXBed,2
3140,Labcorp Circleville,39.620707,-82.937887,"116 Morris Rd, Circleville, OH, 43113",116 Morris Rd,Circleville,OH,43113,Pickaway,740-477-3596,740-477-3597,mon-fri 7:00am-4:30pm sat 7:30am-11:30a lunch 12:30-1:00pm drug scrs 7am-4:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/116+Morris+Rd,+Circleville,+OH,+43113,+USA/",LH:NYSE,ATtYBwIN7I0hlfe2353I5N6jDSuiH5Fd_TzieI8oKbwLJI8xzQvU9s8_YeKn5EFjKTWQ0HeN69DYtw4DknbhMqhpn5VBJCdBK4BGi5dohIkPXKhLUPL9lmb4gmId5MIj-pfiU0Tn6OJeNNhOsQtw05QAah-JwaM6HsmurkEtoaEgp6cx1Rl9,5
35231,Labcorp Corydon,38.23539,-86.133782,"313 Federal Drive Nw Suite 160, Corydon, IN, 47112",313 Federal Drive Nw Suite 160,Corydon,IN,47112,Harrison,812-612-4646,812-738-0844,mon-fri 7:30am-4:30pm sat 7:30am-11:30a Monday-Friday drg scrs 9:00am-11:30a Monday-Friday drg scrs 1:00pm-3:30pm sat drg scrs 8:00am-11:30a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/313+Federal+Drive+Nw+Suite+160,+Corydon,+IN,+47112,+USA/",LH:NYSE,ATtYBwIhz-_kh70vFT3xLhNz0vCGUOYk1peTLaW9wIb1sN-59S3f5POV0E-SdGJvQa6Cbf21d5Q-9ck9ZO_TwRmzCU35ZZFfA7XKJYpM0olT8LSlnElPfBxCUCPDqDKjvH-mBHi4chYMmox8Ngqvs-BEdV7cyw84Ka8Du9BD-rtHc-6h48E6,5
750,Labcorp Dayton,39.858978,-84.105784,"7381 Brandt Pike, Dayton, OH, 45424",7381 Brandt Pike,Dayton,OH,45424,Montgomery,937-235-0017,937-235-2735,mon-fri 8:00am-4:30pm sat 8:00am-12pm lunch 1:00pm-2:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/7381+Brandt+Pike,+Dayton,+OH,+45424,+USA/",LH:NYSE,ATtYBwIi3ZSMtA1ZEWJUNcdplUdu8xXl_02TFABxQbQXxkZGKIVGyZOlAk2FxL83E_Fwpzwh7yDo_BM-PkjtayyGVz_6sEEJWjpmFCSVlwZRadfIUjnb10-hxSsr_sbdc-lkm6gVE4pxJLpIcfoxDykZFSZg_D8Fcuz6UbHRvS3rcmt2TQu2,5
30403,Labcorp Du Bois,41.124874,-78.743592,"655 East Dubois Ave, Du Bois, PA, 15801",655 East Dubois Ave,Du Bois,PA,15801,Clearfield,814-371-6164,814-371-6452,mon-fri 8:00am-8:00pm sasun 8:00am-8:00pm limited services call for details,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/655+East+Dubois+Ave,+Du+Bois,+PA,+15801,+USA/",LH:NYSE,ATtYBwKW4JY0xqdFixAEhTXRyyruURpoOPHQ7bweHdQlsmm8sanNiEVxfQU_8Rn22O7nGp5kQfqtw5TcaKy8EwGPyagpixhARDUEGN30eL9VS2LqiuUBt-ZqPjzAsljwjKx_MoFYdEwP_Ge_1UaU7-MxqwKhBpGu0lo5Pm3cfmXIl38_zv6C,1
33797,Labcorp East Jordan,45.150508,-85.137524,"601 Bridge St, East Jordan, MI, 49727",601 Bridge St,East Jordan,MI,49727,Charlevoix,231-536-2930,231-536-0410,mon-fri 9:00am-5:00pm sa 9:00am-1:00pm drug scrs 9:00am-5:00pm drug scrs 9:00am-12noon,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/601+Bridge+St,+East+Jordan,+MI,+49727,+USA/",LH:NYSE,ATtYBwJ2TWGmRFfuZxJU6RTmxme70lfnM1xMV8BGwAXglNOlye9T2fnA5-Ni49LzaFdy_TsJHXwtzeF9d_HSuuCAfUVPxZCDo_iV1ZMZoKoajZyOXVLkjR1Z8J7BAd-pCqQ16O3-uOB6pahVVYoI4UQQVFvoR2p44nup1NB-reDLYLShTBUv,7
24132,Labcorp Easton,38.763925,-76.062766,"401 Purdy St Ste 202, Easton, MD, 21601",401 Purdy St Ste 202,Easton,MD,21601,Talbot,410-763-7276,410-763-7833,Monday-Friday 7:00a-2:30p | sa 7:00a-11:00a drug screens Monday-Friday 9:00a-2:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/401+Purdy+St+Ste+202,+Easton,+MD,+21601,+USA/",LH:NYSE,ATtYBwJViU2WXkGdiO_ugBeK5jpoaKXO0QoMZMWVe8oiS6b82F1hMehi02_VBXPJnOSR2SF5k9bKkNsd_xSuezqQgjgsGoTFhH6rtdEDB_lYhISuPfl_GwCodS7PQYlek75XhFTtoX6niraoN8dROxOY6Vv14WN4xk8U2FKhzBszEx9ZfXox,2
31220,Labcorp Everett,47.881275,-122.206803,"12800 Bothell Everett Hwy, Everett, WA, 98208",12800 Bothell Everett Hwy,Everett,WA,98208,Snohomish,425-337-0115,425-337-0119,monday-friday 8:00am-5:00pm saturday 8:00a-12:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/12800+Bothell+Everett+Hwy,+Everett,+WA,+98208,+USA/",LH:NYSE,ATtYBwJQKsUWJ67l_OGup5d2aN9vcnk4Fs5OYbuBgCYUag9t2ax2PAPwd2FUQheKcJYI1C4_rzPQcwcIyIg0zwcoU5e-ux6KuAGH_yX-HT961M1dWJzcZZV0dGlvzYRrLPFmFh_lv13JOYb5Mi0HnDyNjeMYROw8ftBLQtISKKb9z4tQ6rQ-,17
36322,Labcorp Florence,34.829038,-87.632544,"2602 Florence Blvd, Florence, AL, 35630",2602 Florence Blvd,Florence,AL,35630,Lauderdale,938-839-1715,256-765-7029,mon-fri 8:00a-4:00p | lunch 12:00p-1:00p | saturdays 8:00a-12:00p | drug screens mon-fri only,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/2602+Florence+Blvd,+Florence,+AL,+35630,+USA/",LH:NYSE,ATtYBwINsDis1eJNA4L-jm-gXPCS6XW8euNw14u9KQAeNygvZ5EGX3fT3NHzGGjS_7NmVfPqrDnnfKskJ0hbnSA9topG6z5qQ3Bqc3AKGw4lA4fSp0BxgNuY8-efpIEXLtIB9s-UtiKODsjoh11mOLQaIje0byekAxkffGoCTxr-Px0rAl2t,6
19519,Labcorp Florence,34.184921,-79.791225,"711 Saluda Dr, Florence, SC, 29501",711 Saluda Dr,Florence,SC,29501,Florence,843-665-2030,843-665-9616,m -f 8:00 - 5:00 drug screens 8:00-12:00 durg screens 2:00-4:00 closed lunch 1:00-2:00,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/711+Saluda+Dr,+Florence,+SC,+29501,+USA/",LH:NYSE,ATtYBwK2JzmhDw9HxExsty7NhGWPJjwWiVVGSAJtbBnwDbAnJW0lTryNmKGPOrutrQsP4q9bd7Rle3f7G03HWYPn3r63R7gLvfBWyptK-g8Kbnp3kju2XX8ktrlKqYRPcqrNu1BNueGmTXiNHalN-eDL8Q946-uZywjkB9rVnlVHVW9Y9oOq,3
2091,Labcorp Ft Mitchell,39.017583,-84.560762,"500 Thomas More Pkwy 8, Ft Mitchell, KY, 41017",500 Thomas More Pkwy 8,Ft Mitchell,KY,41017,Kenton,859-331-1373,859-331-2917,mon-fri 8:00am-5:00pm lunch 1:00pm-1:30pm sat 8:30am-1:00pm sat drug scns 8:30am-11:30a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/500+Thomas+More+Pkwy+8,+Ft+Mitchell,+KY,+41017,+USA/",LH:NYSE,ATtYBwJ9ek8Ptuqjuy2QkfLajgHMxpqlEJFz5XbbNFKXDmJTkTzHJduQZ_yipbRqaZuPZ0AMGSH_AokEixmkHo0X-NRFlwGkaXagVFBc3kX0loSfyni4bI6jQmzQhkOptoECKRpvupdb_jp0CQ_5jZ8oCynSR4JHuXdK7303x9eTxJ2PkcIL,5
19018,Labcorp Glendale,33.610801,-112.183176,"5750 W Thunderbird Rd E580 Ab, Glendale, AZ, 85306",5750 W Thunderbird Rd E580 Ab,Glendale,AZ,85306,Maricopa,602-298-9626,602-298-0282,monday-friday 7:00a-3:00p | saturday 7:00a-12:00p | drug screens ste-b only monday-friday 9:00am-2:00pm no drug scn saturday,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/5750+W+Thunderbird+Rd+E580+Ab,+Glendale,+AZ,+85306,+USA/",LH:NYSE,ATtYBwLN_d6suuy0qrnJOQaVrCGUvOJfiDTSo4A3l0rZ_xqw9dTba2yocMsoaGEojDHUw5wmnfVNl5BffZit_ZaUXctUuhrFCt-SbmcNBf8UqRhBgIoh8Afz93ZkuPaXa0Uvqjw6l0ukgkAPJbPyt91mUe1qcT8w_u-R3Z4LcTAHnhixHapK,12
30552,Labcorp Hermitage,41.233269,-80.477667,"1729 East State Street, Hermitage, PA, 16148",1729 East State Street,Hermitage,PA,16148,Mercer,724-347-2083,724-342-0254,mon-sun 8:00am-8:00pm limited service call for details,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1729+East+State+Street,+Hermitage,+PA,+16148,+USA/",LH:NYSE,ATtYBwLRCl8Gvm8Cy4B_qMfYOADzeDUF5JDWh8XfOkY5OGA2omaA5d2AOGiBSqn-2uOu6AhNHrAdVl161eElo8XCmh-viHcMR7-yW67Nw_524kqJMmW2Di5WF-Q2RhGrbCOLWo3BjdbPlbjgWM5mqq0sQy7vMLTbb4l0X1arTbTqhU9X4g66,1
30401,Labcorp Johnstown,40.278272,-78.861381,"1221 Scalp Street, Johnstown, PA, 15904",1221 Scalp Street,Johnstown,PA,15904,Cambria,814-266-1138,814-266-1773,mon-fri 8:00am-8:00pm sasu 8:00am-8:00pm limited services call for details,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/1221+Scalp+Street,+Johnstown,+PA,+15904,+USA/",LH:NYSE,,1
33142,Labcorp Key Largo,25.102328,-80.432211,"100460 Overseas Hwy, Key Largo, FL, 33037",100460 Overseas Hwy,Key Largo,FL,33037,Monroe,305-294-0011,305-434-9955,mon-fri 8:30a-6:30p | sat and sun 9:00a-5:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/100460+Overseas+Hwy,+Key+Largo,+FL,+33037,+USA/",LH:NYSE,,4
35601,Labcorp Littleton,44.307288,-71.801852,"551 Meadow Street, Littleton, NH, 03561",551 Meadow Street,Littleton,NH,3561,Grafton,603-761-3660,603-761-7791,sun-saturday 8:00a-8:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/551+Meadow+Street,+Littleton,+NH,+03561,+USA/",LH:NYSE,ATtYBwKBwGaAeizTAueXy6gvvCIudHElqv8Z1esob4Z7ShkgRaC3ei2hdMsQ0K69U7lobjnQMpaL1O2ZIU6Gw_4eqvtK52Sjugvkx6ymsYcm8M8nREa8Z6rpvReM-Bgozk_MQugwP2C0YV3GutMZXrYOSZ6YT9ooZEaaaZUr1isWgtMqZ_VX,1
26672,Labcorp Logansport,40.752851,-86.38153,"902 W Broadway, Logansport, IN, 46947",902 W Broadway,Logansport,IN,46947,Cass,574-739-0004,574-739-0105,monday-friday 6:00am-5:00pm saturday 7:00am-11:00a,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/902+W+Broadway,+Logansport,+IN,+46947,+USA/",LH:NYSE,ATtYBwKZND92PfK85uIGkAjBAt1_9as3r4Xjk3cgB3QPGxMpy23wUIGLiJRI44Cxx6yTlMN5EvTJ3_Rp_C2SlGvuvOaIyTdn4xApFMla3q5zWLgJVxxags4cPFzshMyUQm2573MCrHLXBfTTBXhsEumprFvSw5jl8Bw08_lUTCyUdrOh0e5J,5
31837,Labcorp Madison,30.471413,-83.419898,"224 Nw Crane Avenue, Madison, FL, 32340",224 Nw Crane Avenue,Madison,FL,32340,Madison,850-973-2271,850-973-2202,mon-sat 7:00a-5:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/224+Nw+Crane+Avenue,+Madison,+FL,+32340,+USA/",LH:NYSE,ATtYBwJPqtbCIPdlzuo1jsgBVot1nhvvmXyewxxS9ifW9EuIu8q7ciyY07iQVdE7KaVXWyepetow-GbmfNZs0zlJ-vo9ahK951iaoCDrm-IvmI9gPmQ0-pjPULI4vnBkCJCJFRZmxb3oYSMpjwvP8foXA2xKEYGQxv_-4VeKHyRY4ogry4ZL,3
30559,Labcorp Madison,43.1265,-89.3315,"3402 Kinsman Blvd, Madison, WI, 53704",3402 Kinsman Blvd,Madison,WI,53704,Dane,608-443-1433,844-887-7314,mon-wed 7:30am-12:00p | thursday closed friday 8:00am-12:00p | saturday 8:00am-12:00p | 12:00p-12:30p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/3402+Kinsman+Blvd,+Madison,+WI,+53704,+USA/",LH:NYSE,ATtYBwI_65w4PuyebyBL211RM1PoRQHe1S3VRYg9c6IrkuN3InzxDuMf9DcZW8P9DxDbBpumyly1xKmV_Y7kYwgo2J27obLXL43a7Zmx0caKaKAxK7O_rTxRrCl1TqsbxA8c8tOS6arfVdlp-g6dpPDhoEw_WTJuCvOkmgKeHse6d8xCxF8K,7
30400,Labcorp Meadville,41.620325,-80.167783,"18471 Smock Highway Suite 107, Meadville, PA, 16335",18471 Smock Highway Suite 107,Meadville,PA,16335,Crawford,814-333-3627,814-333-3638,mon-fri 8:00am-8:00pm sasun 8:00am-8:00pm limited services call for details,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/18471+Smock+Highway+Suite+107,+Meadville,+PA,+16335,+USA/",LH:NYSE,,1
7190,Labcorp Mesa,33.437395,-111.698991,"6118 E Brown Rd, Mesa, AZ, 85205",6118 E Brown Rd,Mesa,AZ,85205,Maricopa,480-981-1231,480-981-1406,monday-friday 7:00am-3:00pm saturday 7:00am-12:00p | mon-fri drugs 9:00am-2:00pm,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/6118+E+Brown+Rd,+Mesa,+AZ,+85205,+USA/",LH:NYSE,ATtYBwJil0EHCiKvottkpuuc2ngDKyd5dWviy1wns-RiY0l__V9UeTCTQseywXCtYX66GnBy7lKInHjjKv5TngakFFSw3nQl2YQoS9KfHLRt9YfTrfd-HL_uMbmQ2rMalzOfTzED-01E_-2m2M3J4_j28sqhvM3bfEUJfsLfooCBQBkFSkO3,12
35810,Labcorp Miamisburg,39.633969,-84.234932,"415 Byers Rd Suite 500, Miamisburg, OH, 45342",415 Byers Rd Suite 500,Miamisburg,OH,45342,Montgomery,937-866-8188,937-866-0169,mon-fri 8a-430p | saturday 8a-12p | lunch 1:00p-2:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/415+Byers+Rd+Suite+500,+Miamisburg,+OH,+45342,+USA/",LH:NYSE,ATtYBwKh1qEjOGmCGAMsOlyc1X3RFi2mjqmocp1S9gy08raCCM4nBnzBqyXrfQQIALl4109xzGDjRLjZES0HR5tZ0H5_T5weP2LS15vqiA8TM5bljNO51043Nvo2qvfqdTDrawwRArIDO75NSBgK49WlZ8xTgi0V42C_F17aYRPesw4pDhGA,5
779,Labcorp Milford,39.17243,-84.277724,"83 Powhatton Dr, Milford, OH, 45150",83 Powhatton Dr,Milford,OH,45150,Clermont,513-831-6652,513-831-3225,mon-fri 7:00am-4:00pm sat 7:30am-12:00p,https://www.labcorp.com/labs-and-appointments-advanced-search,LabCorp,2021-05-03,USA,Open,"https://www.google.com/maps/dir/Current+Location/83+Powhatton+Dr,+Milford,+OH,+45150,+USA/",LH:NYSE,ATtYBwKzWjGj-TBo0LnWmF2ODZ2gtS8gD8lX3dxWdBLYYIqfuJaAQjWzEvpQsK-IPuqNV4-51Ptae8aEIsnzH5Q7LGpAzQfx7fL-1wqlGLCgn3QmIGyQ36BfMosJzwunqbe8gXX841jH210BJi2GVf52nXkW6L_DTJvYn4cZuE2vpXVpR4-O,5
